Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
9;1091689;Поступление зарплаты на счет;Ремонт;0;0.16;мужской;0;0;высшее;специалист;>250;0;102;34;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091709;Форма банка (без печати работодателя);Покупка автомобиля;1;0.43;мужской;0;0;среднее;рабочий;>250;0;250;58;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091729;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;женский;2;0;высшее;специалист;>250;0;8;37;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091749;Форма банка (без печати работодателя);Покупка автомобиля;1;0.15;мужской;1;0;высшее;торговый представитель;< 50;0;37;32;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;22;2;1;1;20;20;0;0;0;0;0;0;0
9;1091769;Поступление зарплаты на счет;Покупка автомобиля;1;0.55;мужской;1;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091789;Поступление зарплаты на счет;Ремонт;1;0.42;мужской;0;0;высшее;менеджер среднего звена;>250;0;44;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091809;Форма банка (без печати работодателя);Ремонт;0;0.13;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;13;24;Другое;ООО;холост / не замужем;5;5;1;1;1;;;;;;;;;;;;;;;;;;;;;
9;1091829;Поступление зарплаты на счет;Ремонт;1;0.25;мужской;0;0;незаконченное высшее;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091849;Поступление зарплаты на счет;Ремонт;1;0.44;мужской;0;0;высшее;вспомогательный персонал;>250;0;33;52;Торговля;ООО;холост / не замужем;3;1;1;1;0;0.02;0;0;0;0;0.25;1;3;49;4;1;0;7;31;1;0;0;0;0;0;0
9;1091869;Форма банка (без печати работодателя);Ремонт;0;0.3;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;34;31;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0555555556;0;1;0;0;0.875;7;1;68;8;3;0;4;17;1;0;0;0;0;0;0
9;1091889;Поступление зарплаты на счет;Ремонт;0;0.45;женский;0;0;высшее;специалист;>250;0;83;43;Торговля;ООО;холост / не замужем;1;1;1;1;1;0;1;0;0;0;0.6666666667;2;1;35;3;1;0;33;64;0;0;0;0;0;0;0
9;1091909;2НДФЛ;Ремонт;1;0.37;мужской;0;0;высшее;специалист;>250;0;80;57;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091929;Форма банка (без печати работодателя);Лечение;0;0.38;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1091949;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.53;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;103;32;Другое;ООО;женат / замужем;0;0;0;0;0;0.0224719101;1;0;0;0;0.5;2;2;87;4;1;1;43;67;1;0;0;0;0;0;0
9;1091969;2НДФЛ;Ремонт;1;0.59;мужской;0;0;среднее;рабочий;>250;0;81;29;Другое;ООО;женат / замужем;2;1;1;1;0;0;0;0;0;0;0.2307692308;3;10;144;13;1;0;15;64;0;0;0;0;0;0;0
9;1091989;Свободная форма с печатью работодателя;Ремонт;1;0.23;мужской;2;0;высшее;менеджер высшего звена;>250;0;15;34;Другое;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.25;1;3;43;4;0;0;17;88;0;0;0;0;0;0;0
9;1092009;Поступление зарплаты на счет;Отпуск;1;0.59;женский;0;0;высшее;специалист;>250;1;65;28;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.0238095238;0;0;0;0;0.4;2;3;41;5;1;2;9;53;1;1;1;1;0;0;0
9;1092029;Форма банка (без печати работодателя);Покупка автомобиля;1;0.25;мужской;1;0;среднее-специальное;рабочий;>250;0;18;26;Торговля;ООО;женат / замужем;2;0;0;0;0;0;1;0;0;0;1;1;0;16;1;1;0;15;15;0;0;0;0;0;0;0
9;1092049;Форма банка (без печати работодателя);Ремонт;0;0.13;мужской;0;0;среднее-специальное;рабочий;>250;0;8;36;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092069;2НДФЛ;Покупка недвижимости/ строительство;0;0.21;женский;1;0;высшее;менеджер среднего звена;< 50;0;148;52;Торговля;ООО;женат / замужем;0;0;0;0;0;0.0068965517;0;0;0;0;0.3333333333;2;4;144;6;1;2;42;92;1;0;0;0;0;0;0
9;1092089;Свободная форма с печатью работодателя;Покупка автомобиля;0;0.42;мужской;1;0;высшее;специалист;< 50;1;8;30;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092109;Поступление зарплаты на счет;Покупка автомобиля;1;0.55;мужской;1;0;среднее-специальное;менеджер среднего звена;< 50;1;22;32;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.75;3;1;16;4;2;0;7;42;0;0;0;0;0;0;0
9;1092129;Поступление зарплаты на счет;Покупка автомобиля;1;0.45;мужской;2;0;среднее-специальное;рабочий;>250;1;26;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092149;Поступление зарплаты на счет;Покупка автомобиля;0;0.51;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;9;29;Другое;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
9;1092169;Поступление зарплаты на счет;Ремонт;1;0.57;мужской;0;0;высшее;рабочий;>250;0;189;53;Другое;ЗАО;женат / замужем;3;2;2;2;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
9;1092189;Форма банка (без печати работодателя);Ремонт;0;0.25;женский;0;0;высшее;специалист;>250;0;31;35;Торговля;ООО;женат / замужем;1;1;1;1;0;0.0212765957;0;0;0;0;0;0;4;46;4;0;2;22;75;1;0;0;0;0;0;0
9;1092209;Форма банка (без печати работодателя);Ремонт;1;0.38;женский;0;0;среднее-специальное;специалист;< 50;0;32;44;Торговля;ОАО;женат / замужем;0;0;0;0;0;0.0720720721;0;0;0;0;0.25;2;6;103;8;1;2;8;89;1;0;0;0;0;0;0
9;1092229;Поступление зарплаты на счет;Покупка автомобиля;0;0.22;женский;0;0;высшее;специалист;< 50;1;25;25;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092249;2НДФЛ;Ремонт;1;0.15;женский;0;0;второе высшее;специалист;>250;0;12;26;Другое;ООО;холост / не замужем;2;2;2;2;2;0.1818181818;0;0;0;0;0.1666666667;1;5;72;6;0;0;22;91;1;0;0;0;0;0;0
9;1092269;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.42;мужской;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092289;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.39;мужской;0;0;среднее-специальное;рабочий;>250;1;252;49;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092309;2НДФЛ;Ремонт;0;0.07;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;40;41;Другое;ООО;женат / замужем;2;1;0;0;0;0.025974026;1;0;0;0;0.2222222222;2;7;150;9;0;1;17;100;1;0;0;0;0;0;0
9;1092329;Поступление зарплаты на счет;Ремонт;1;0.32;женский;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;56;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092349;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.53;женский;0;0;высшее;специалист;>250;0;69;51;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092369;Форма банка (без печати работодателя);Ремонт;1;0.47;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;8;37;Торговля;ООО;женат / замужем;2;2;2;0;0;0.0406504065;1;1;1;1;0.2857142857;2;5;118;7;1;5;0;94;1;0;0;0;0;0;0
9;1092389;Поступление зарплаты на счет;Ремонт;0;0.2;женский;1;0;высшее;менеджер высшего звена;>250;1;51;39;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092409;Свободная форма с печатью работодателя;Ремонт;0;0.09;женский;0;0;высшее;специалист;>250;3;32;41;Другое;ООО;холост / не замужем;1;1;1;0;0;0;1;0;0;0;0.125;1;7;42;8;0;0;6;99;0;0;0;0;0;0;0
9;1092429;2НДФЛ;Покупка автомобиля;0;0.39;мужской;1;0;среднее-специальное;менеджер среднего звена;>250;0;30;42;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092449;2НДФЛ;Ремонт;1;0.34;женский;1;0;среднее-специальное;менеджер среднего звена;< 50;0;61;43;Торговля;ООО;холост / не замужем;4;2;1;1;0;0.015625;0;1;1;0;0.2;2;8;63;10;2;0;2;91;1;0;0;0;0;0;0
9;1092469;Форма банка (без печати работодателя);Ремонт;1;0.18;мужской;1;0;среднее;торговый представитель;>250;0;32;35;Торговля;ЗАО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;2;4;91;6;1;0;15;90;0;0;0;0;0;0;0
9;1092489;2НДФЛ;Покупка автомобиля;0;0.43;мужской;1;0;высшее;специалист;>250;1;85;31;Торговля;ЗАО;женат / замужем;3;0;0;0;0;0;1;0;0;0;0.25;3;9;71;12;2;0;7;74;0;0;0;0;0;0;0
9;1092509;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.54;мужской;1;0;среднее-специальное;специалист;>250;1;24;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092529;Поступление зарплаты на счет;Отпуск;1;0.27;мужской;0;0;высшее;рабочий;>250;0;47;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092549;Поступление зарплаты на счет;Ремонт;0;0.45;женский;2;0;высшее;менеджер среднего звена;< 50;0;57;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092569;Свободная форма с печатью работодателя;Ремонт;1;0.48;мужской;0;0;среднее-специальное;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092589;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.53;мужской;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;9;47;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092609;Форма банка (без печати работодателя);Ремонт;0;0.5;мужской;1;0;среднее;менеджер среднего звена;>250;0;93;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092629;Поступление зарплаты на счет;Ремонт;0;0.28;мужской;0;0;высшее;специалист;>250;0;14;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092649;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.21;мужской;2;0;высшее;специалист;< 50;0;37;51;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092669;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.38;мужской;1;0;незаконченное высшее;специалист;>250;0;152;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1092689;Форма банка (без печати работодателя);Покупка бытовой техники;0;0.5;женский;1;0;высшее;специалист;>250;0;28;33;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
